Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Top2a,54.85088116893475,-1.3401740693535962,0.37578058125678937,-3.566373932552383,3.619548080635665e-4,0.0020757648732014746,Brain,Treatment vs Control,Brain | Treatment vs Control,0.0020757648732014746,2.682821841601177,TRUE,Down
Cdk1,205.14808327276913,-2.7233632594202284,0.2703780404704135,-10.072427681930167,7.31498185596917e-24,1.3613566233003677e-22,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3613566233003677e-22,21.866028091370183,TRUE,Down
Ccnb1,53.84533837283395,-1.5007136415616844,0.4305027027271954,-3.485956376242937,4.903809662254643e-4,0.0027611259499573915,Brain,Treatment vs Control,Brain | Treatment vs Control,0.0027611259499573915,2.558913782377794,TRUE,Down
Ccnb2,3.369695754839209,-2.126822718984673,1.4397554220568216,-1.4772111196124638,0.1396190540223723,0.39942797331966706,Brain,Treatment vs Control,Brain | Treatment vs Control,0.39942797331966706,0.3985615232586168,FALSE,NS
Aurkb,8.95938711004386,-3.2213682779385446,0.8968495408963731,-3.5918714690079314,3.2831177484969934e-4,0.001896912476909374,Brain,Treatment vs Control,Brain | Treatment vs Control,0.001896912476909374,2.7219527068931977,TRUE,Down
Ube2c,725.7810739550536,-2.5752573694824643,0.18457144158255548,-13.952631823220594,3.0320677146867414e-44,1.6494448367895872e-42,Brain,Treatment vs Control,Brain | Treatment vs Control,1.6494448367895872e-42,41.78266220420381,TRUE,Down
Birc5,40.76837930460947,-1.4668727380368893,0.39839723652800985,-3.6819350224929557,2.3147041226773707e-4,0.0013573455684555858,Brain,Treatment vs Control,Brain | Treatment vs Control,0.0013573455684555858,2.8673095706398812,TRUE,Down
Plk1,3.237627906037186,-1.9367428048050337,1.3033745011075641,-1.485944986003067,0.1372936731545456,0.39469140510119777,Brain,Treatment vs Control,Brain | Treatment vs Control,0.39469140510119777,0.4037423308068265,FALSE,NS
Cdc20,57.23141365319806,-0.9695129759262151,0.3328179540369424,-2.9130428937694877,0.0035792543258681055,0.01836900333275707,Brain,Treatment vs Control,Brain | Treatment vs Control,0.01836900333275707,1.7359144070489232,FALSE,NS
Cdk2,653.263695492252,-2.277808602170259,0.19404228576782132,-11.7387227900198,8.06958771624837e-32,2.301134045536632e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,2.301134045536632e-30,29.638058082095686,TRUE,Down
Il6,7414.701538239235,1.9729002347357416,0.1865463857419266,10.57592312437029,3.8536358976259544e-26,8.015562667061985e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,8.015562667061985e-25,24.09606598614537,TRUE,Up
Ccl2,138.2436213050566,2.41883568328022,0.3250903688945156,7.440502440923056,1.003030638107574e-13,1.159057626257641e-12,Brain,Treatment vs Control,Brain | Treatment vs Control,1.159057626257641e-12,11.935894971160172,TRUE,Up
Cxcl10,384.94183898819784,3.2662572173177735,0.2284033857465754,14.300388790829238,2.1759053961124063e-46,1.3989093601188127e-44,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3989093601188127e-44,43.85421042394669,TRUE,Up
Nfkbia,48.37439308423242,2.4590252208936585,0.4159122251136162,5.912365812815235,3.372285505986788e-9,2.929828390459283e-8,Brain,Treatment vs Control,Brain | Treatment vs Control,2.929828390459283e-8,7.5331578169357325,TRUE,Up
Socs3,592.8574126075208,1.6006043321422267,0.19718072167224043,8.117448392357536,4.760871487144919e-16,6.234978362423865e-15,Brain,Treatment vs Control,Brain | Treatment vs Control,6.234978362423865e-15,14.205165049338,TRUE,Up
Jun,80.55697570242667,2.1276120729296353,0.3844479702100865,5.534200302233289,3.1265152069169847e-8,2.46771378831662e-7,Brain,Treatment vs Control,Brain | Treatment vs Control,2.46771378831662e-7,6.607705212289846,TRUE,Up
Fos,1354.5786593778655,3.226644739074447,0.22455283473200544,14.36920065126461,8.075795098976705e-47,5.3879266924493645e-45,Brain,Treatment vs Control,Brain | Treatment vs Control,5.3879266924493645e-45,44.26857832187283,TRUE,Up
Icam1,2414.266389518862,3.376464577294513,0.17367019783297338,19.441819145860674,3.4182745227786205e-84,1.726716958935029e-81,Brain,Treatment vs Control,Brain | Treatment vs Control,1.726716958935029e-81,80.76277884555172,TRUE,Up
Tnf,4636.250316798949,3.541403117488135,0.16916742845138416,20.93430839439564,2.6082262021690605e-97,4.611343925434899e-94,Brain,Treatment vs Control,Brain | Treatment vs Control,4.611343925434899e-94,93.33617248581606,TRUE,Up
Il1b,76.48872365673235,1.6182426378349475,0.3110919604707917,5.201814394000978,1.9735226983671103e-7,1.4660454330727106e-6,Brain,Treatment vs Control,Brain | Treatment vs Control,1.4660454330727106e-6,5.833852570604146,TRUE,Up
Cxcl9,977.2975928281044,2.314789528803952,0.17739032219567835,13.049130866623713,6.427648037700869e-39,2.6124325817598016e-37,Brain,Treatment vs Control,Brain | Treatment vs Control,2.6124325817598016e-37,36.58295490843974,TRUE,Up
Ccl5,18.544816616333186,0.779898740509798,0.7414573211180252,1.0518457614442434,0.29287031984709294,0.6225964613656609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6225964613656609,0.2057933520340597,FALSE,NS
Gene_0001,23.613643651444164,-0.1572766515188755,0.5100965310314102,-0.308327232104213,0.7578333465169349,0.9298052440263295,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9298052440263295,0.031608008760292974,FALSE,NS
Gene_0002,24.80146371230264,-1.1901924563759543,0.4966515475795634,-2.396433600532143,0.016555492762370234,0.07543843093781076,Brain,Treatment vs Control,Brain | Treatment vs Control,0.07543843093781076,1.1224073531728644,FALSE,NS
Gene_0003,10.314984513019555,-0.09286805338304499,0.7589429984258534,-0.12236499127821908,0.9026099630289337,0.9696060551038476,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9696060551038476,0.01340468103878611,FALSE,NS
Gene_0004,122.64720994375917,-0.049470915109233696,0.28181601717155996,-0.1755433051880706,0.8606527464050089,0.9594702191879855,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9594702191879855,0.017968500702396945,FALSE,NS
Gene_0005,202.3663409329454,0.05029586997720411,0.22351987545753743,0.22501743916173095,0.8219657076401955,0.9501864413585869,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9501864413585869,0.022191171017592177,FALSE,NS
Gene_0006,58.9297327551381,0.1476901850864086,0.37958172140069163,0.38908666239622436,0.6972120395268931,0.8991833914747819,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8991833914747819,0.04615172341365824,FALSE,NS
Gene_0007,559.990312174268,0.3192360778927864,0.20120811209839085,1.5865964575855662,0.11260407026341883,0.3439751978590315,Brain,Treatment vs Control,Brain | Treatment vs Control,0.3439751978590315,0.46347287086244304,FALSE,NS
Gene_0008,18.518882812554004,-0.6522395330866846,0.542656323025079,-1.2019385113781142,0.2293873521423794,0.5506542275461328,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5506542275461328,0.2591210222118571,FALSE,NS
Gene_0009,8.787164118155387,0.36783488587045865,0.8440909787667463,0.43577635008951454,0.6629990043917997,0.8833686511518811,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8833686511518811,0.053858016978608134,FALSE,NS
Gene_0010,165.7537582138947,-1.51849846642209,0.2495267958474961,-6.085512625065544,1.1611917338347018e-9,1.0582407141338933e-8,Brain,Treatment vs Control,Brain | Treatment vs Control,1.0582407141338933e-8,7.975415533690809,TRUE,Down
Gene_0011,23.601035100144365,0.09784341758510168,0.4972819790200303,0.19675641127779656,0.8440181630152879,0.9539200024128565,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9539200024128565,0.02048804454895369,FALSE,NS
Gene_0012,1520.167528996005,-0.012091930928858666,0.19903046356932455,-0.06075417155749582,0.9515549886576885,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_0013,264.58658174576817,3.3734651442094754,0.26686290181063815,12.641191867887411,1.251424585968484e-36,4.561894160808824e-35,Brain,Treatment vs Control,Brain | Treatment vs Control,4.561894160808824e-35,34.34085479488355,TRUE,Up
Gene_0014,393.3646124968732,0.058928687493887445,0.2092990212485092,0.28155261855677305,0.7782865757585231,0.9359508075555394,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9359508075555394,0.028746976655702413,FALSE,NS
Gene_0015,193.43935769336844,0.32411160786516313,0.26449270197335806,1.225408510128988,0.22042134211386336,0.5414046863217111,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5414046863217111,0.2664779893581774,FALSE,NS
Gene_0016,27.450340200671196,-0.11680582915388722,0.5270745851306708,-0.22161157538060586,0.8246162706956717,0.9509235245191054,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9509235245191054,0.021854408630247575,FALSE,NS
Gene_0017,1297.0950409597551,-1.3787237765420692,0.18925331475260446,-7.285070691334328,3.2150167699837834e-13,3.6204774836505277e-12,Brain,Treatment vs Control,Brain | Treatment vs Control,3.6204774836505277e-12,11.441234149124373,TRUE,Down
Gene_0018,385.1708313443971,-3.704802271596634e-4,0.22383675821014895,-0.001655135778958335,0.9986793933188981,0.9992445769031192,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9992445769031192,3.282000630451771e-4,FALSE,NS
Gene_0019,134.2069788546033,-0.5166947963983943,0.284004188013292,-1.8193210459777158,0.06886246435680093,0.24720576037121633,Brain,Treatment vs Control,Brain | Treatment vs Control,0.24720576037121633,0.6069414135658854,FALSE,NS
Gene_0020,174.82363395053582,-0.23317818124453626,0.2285555318774841,-1.0202254976244902,0.3076215276608151,0.6409839256385634,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6409839256385634,0.19315286142346785,FALSE,NS
Gene_0021,366.2944509262142,0.031328145655357666,0.26392006156272946,0.1187031613658194,0.9055105318516403,0.9700917680419016,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9700917680419016,0.013187180714067796,FALSE,NS
Gene_0022,137.1655685246557,-0.1163708223255763,0.2474216585466067,-0.4703340160645459,0.6381163983055893,0.8715703509664497,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8715703509664497,0.059697551980941115,FALSE,NS
Gene_0023,11.950571793780613,0.1698039619754167,0.6733414657247655,0.252181056149044,0.8009011199853492,0.9439954534227316,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9439954534227316,0.025030097394912208,FALSE,NS
Gene_0024,192.03339427291706,0.2929120737929553,0.2200916147059547,1.330864304777307,0.18323366430280827,0.4778128591259071,Brain,Treatment vs Control,Brain | Treatment vs Control,0.4778128591259071,0.32074216649012893,FALSE,NS
Gene_0025,31.034943238215597,-2.821756797294929,0.5259208220931515,-5.365364288229564,8.078600318751284e-8,6.223514319630618e-7,Brain,Treatment vs Control,Brain | Treatment vs Control,6.223514319630618e-7,6.205964306849754,TRUE,Down
Gene_0026,147.9192709795817,0.335280671009548,0.26583748354356407,1.2612242131557942,0.20722807728138737,0.5193185551148021,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5193185551148021,0.2845661599005995,FALSE,NS
Gene_0027,311.0059457080005,0.1370673287193458,0.20527317347662646,0.6677313279562711,0.5043051087111254,0.8014484783831638,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8014484783831638,0.09612439130495617,FALSE,NS
Gene_0028,1332.2100880853225,-0.0548089864381375,0.1908657266384521,-0.28715991814475716,0.7739898750705748,0.9337523706071487,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9337523706071487,0.029768282589881862,FALSE,NS
Gene_0029,28.13575355754588,0.40341567288498154,0.449758799693843,0.896960044271712,0.36974023805928224,0.6917432895975186,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6917432895975186,0.16005504513230034,FALSE,NS
Gene_0030,1257.6649932481982,-0.09371255506964338,0.19928296395251646,-0.47024870170022387,0.6381773428598325,0.8715703509664497,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8715703509664497,0.059697551980941115,FALSE,NS
Gene_0031,239.31217698755222,0.002489659964651087,0.22549420332574452,0.011040904501897873,0.9911908117366504,0.9968289847271887,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9968289847271887,0.001379342550809585,FALSE,NS
Gene_0032,451.42322464451064,-1.5373388779604602,0.19894439535389816,-7.727480209863259,1.0969621042718411e-14,1.3283760276387775e-13,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3283760276387775e-13,12.876678970440512,TRUE,Down
Gene_0033,575.9563499795536,0.040133734658556824,0.18378902363600336,0.21836850680507575,0.8271420013629691,0.9509235245191054,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9509235245191054,0.021854408630247575,FALSE,NS
Gene_0034,464.7878401353904,0.3088317048265272,0.24604301012282992,1.2551939787777424,0.2094083508189735,0.5226530716666378,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5226530716666378,0.2817864928832627,FALSE,NS
Gene_0035,14.083482118866346,0.9687401219985554,0.6662553292566861,1.4540073144020316,0.14594427831421206,0.41251716076662975,Brain,Treatment vs Control,Brain | Treatment vs Control,0.41251716076662975,0.3845579800322837,FALSE,NS
Gene_0036,81.6582813545511,0.12808316521741414,0.37780573403639256,0.3390185846281422,0.7345957298487309,0.917510512028171,Brain,Treatment vs Control,Brain | Treatment vs Control,0.917510512028171,0.0373889512833112,FALSE,NS
Gene_0037,313.52875303964356,-0.05127892378138297,0.20038796936225,-0.2558982155694379,0.7980294325302872,0.942339011253373,Brain,Treatment vs Control,Brain | Treatment vs Control,0.942339011253373,0.02579282944707282,FALSE,NS
Gene_0038,31.78535603746235,0.6466595146312079,0.43241781926882294,1.4954506632604712,0.13479686676092967,0.3903699597597439,Brain,Treatment vs Control,Brain | Treatment vs Control,0.3903699597597439,0.40852361009485255,FALSE,NS
Gene_0039,45.2528728759123,-0.6252379105770342,0.377181367340003,-1.657658529068922,0.09738640883363829,0.3136232619633379,Brain,Treatment vs Control,Brain | Treatment vs Control,0.3136232619633379,0.5035917324428116,FALSE,NS
Gene_0040,354.48264796223026,0.07422424307667731,0.2301375090847619,0.32252127596175467,0.7470578222797876,0.9236932445918564,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9236932445918564,0.03447223256768618,FALSE,NS
Gene_0041,1641.6209954024298,2.5086362158584663,0.20807560497049846,12.05636872335009,1.7952514740783185e-33,5.617707267558349e-32,Brain,Treatment vs Control,Brain | Treatment vs Control,5.617707267558349e-32,31.250440895144475,TRUE,Up
Gene_0042,303.36334454658356,-0.3743050764375592,0.21870249084375473,-1.711480628288637,0.08699242424622217,0.29295734489013486,Brain,Treatment vs Control,Brain | Treatment vs Control,0.29295734489013486,0.5331956090909472,FALSE,NS
Gene_0043,15.9331586631688,-2.277206901139858,0.6470061382958853,-3.5196063319239457,4.3218775723798624e-4,0.002452995039475954,Brain,Treatment vs Control,Brain | Treatment vs Control,0.002452995039475954,2.6103033300367446,TRUE,Down
Gene_0044,15.821191560947373,0.15283471141356295,0.7335166117910308,0.20835889597699192,0.834948748227555,0.9525711406409629,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9525711406409629,0.021102580130997438,FALSE,NS
Gene_0045,1911.6446298331794,0.13531902216727634,0.22394843346131332,0.604241878703083,0.5456828417522023,0.8255232693294109,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8255232693294109,0.08327068060962818,FALSE,NS
Gene_0046,187.5391118665027,-0.02526353041630618,0.2655350707515949,-0.09514197256429428,0.9242020599795197,0.9752318190101097,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9752318190101097,0.01089213737831926,FALSE,NS
Gene_0047,131.3310962959968,-0.4360407534320379,0.27248709066291604,-1.600225362497808,0.10954859761929227,0.3382751169904295,Brain,Treatment vs Control,Brain | Treatment vs Control,0.3382751169904295,0.470729947086973,FALSE,NS
Gene_0048,88.41522845762664,0.3420231521379637,0.31161514937994145,1.0975819141608767,0.2723870938289512,0.5954250487615894,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5954250487615894,0.22517289909790916,FALSE,NS
Gene_0049,12.05622837000765,0.1642089904217445,0.7223191743705555,0.22733577654897472,0.8201626556282835,0.9494593194996803,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9494593194996803,0.02252363829430553,FALSE,NS
Gene_0050,369.1697972885235,0.11684534231240513,0.1914169069276269,0.6104233120671173,0.5415814294337522,0.8230508139376431,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8230508139376431,0.08457335126223953,FALSE,NS
Gene_0051,45.43557642945896,-2.52022821938092,0.4335325046621672,-5.813239358706962,6.127534689787217e-9,5.220954858575325e-8,Brain,Treatment vs Control,Brain | Treatment vs Control,5.220954858575325e-8,7.282250061770398,TRUE,Down
Gene_0052,94.4714664963756,-0.29659184434582847,0.2899819670624953,-1.0227940976823178,0.30640520930886783,0.6396140254966451,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6396140254966451,0.1940820215846297,FALSE,NS
Gene_0053,702.9460438963877,-0.08386133274813948,0.20629179148674148,-0.40651803032855677,0.684362011724945,0.8921970689966721,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8921970689966721,0.04953920781561111,FALSE,NS
Gene_0054,272.33495578694254,-3.021486831467127,0.22077862308424887,-13.685595051084865,1.2378958955426939e-42,6.165070262871783e-41,Brain,Treatment vs Control,Brain | Treatment vs Control,6.165070262871783e-41,40.21006196941641,TRUE,Down
Gene_0055,1488.982094186307,-0.41230378637016746,0.17996231595890097,-2.2910562368197556,0.02196016131922964,0.09682185838503243,Brain,Treatment vs Control,Brain | Treatment vs Control,0.09682185838503243,1.014026585828374,FALSE,NS
Gene_0056,53.04839283687549,0.32082845514528496,0.37433777386326794,0.8570560535054953,0.39141390694615763,0.7112228031662967,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7112228031662967,0.14799432750109964,FALSE,NS
Gene_0057,390.8744137085699,0.10457482332540571,0.19801404758484129,0.5281182047480721,0.5974172962094051,0.8548353320991482,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8548353320991482,0.06811753585450638,FALSE,NS
Gene_0058,1399.766310028051,-0.05887281598082486,0.18586819604647928,-0.3167449689246609,0.7514371240138809,0.925489958381429,Brain,Treatment vs Control,Brain | Treatment vs Control,0.925489958381429,0.03362828900528921,FALSE,NS
Gene_0059,12.755226993706287,1.5451485689764721,0.7864939989635693,1.9646031260411994,0.04946018988725162,0.1880550875713137,Brain,Treatment vs Control,Brain | Treatment vs Control,0.1880550875713137,0.7257149128437623,FALSE,NS
Gene_0060,23.714777918411688,0.44016341455552405,0.5751282461617405,0.7653308935755853,0.44407453228496674,0.7549267048844435,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7549267048844435,0.12209521156212257,FALSE,NS
Gene_0061,19.222724655775213,-0.5450445443818586,0.537846992976443,-1.0133821542174744,0.31087766008354134,0.6438565805950581,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6438565805950581,0.19121086120043304,FALSE,NS
Gene_0062,11.725442562157903,-0.39673894211751387,0.7224752339858319,-0.5491384665585562,0.5829104287255872,0.8468246819941152,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8468246819941152,0.07220649229453563,FALSE,NS
Gene_0063,140.0357142366102,-0.5535207719967368,0.3033528626798428,-1.8246762766861377,0.0680498952841927,0.2447857881229963,Brain,Treatment vs Control,Brain | Treatment vs Control,0.2447857881229963,0.6112138002475919,FALSE,NS
Gene_0064,392.51024420955036,-0.17140204287204125,0.19636765852590743,-0.8728628948306557,0.3827378130011978,0.7037113121389064,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7037113121389064,0.15260546764530775,FALSE,NS
Gene_0065,1057.7668080219983,0.13464564656426242,0.17824600456023082,0.7553922282659892,0.4500136749854498,0.7595457540565874,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7595457540565874,0.11944605967374931,FALSE,NS
Gene_0066,809.456835088318,0.15191887939941495,0.19193114560994684,0.7915280186372302,0.42863593263111843,0.7451749141362036,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7451749141362036,0.1277417737913605,FALSE,NS
Gene_0067,23.979392405896313,-0.3863611367412952,0.600964150287057,-0.6429021374348963,0.5202876024108434,0.8112340474320355,Brain,Treatment vs Control,Brain | Treatment vs Control,0.8112340474320355,0.0908538303214454,FALSE,NS
Gene_0068,3134.65349582587,0.13238696703124095,0.19158789278631624,0.6909986069886792,0.48956641645673005,0.7929944336193301,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7929944336193301,0.10072986117784849,FALSE,NS
Gene_0069,32.86348801525477,0.31979621505907085,0.413674407105882,0.7730626056767815,0.439485330360044,0.7536470068637806,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7536470068637806,0.12283202132866589,FALSE,NS
Gene_0070,156.6292885960551,0.10592472596141633,0.2849253100113287,0.37176313314252335,0.7100692149116554,0.905849231363595,Brain,Treatment vs Control,Brain | Treatment vs Control,0.905849231363595,0.04294407984589961,FALSE,NS
Gene_0071,58.959561001777345,0.515547521015765,0.3715194393076692,1.3876730702880415,0.16523661987422034,0.4480649446896036,Brain,Treatment vs Control,Brain | Treatment vs Control,0.4480649446896036,0.3486590327069184,FALSE,NS
Gene_0072,89.53896463881753,-0.06557284188753178,0.27808341808292514,-0.2358027757986555,0.8135857141150309,0.9478876721946455,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9478876721946455,0.023243124936626797,FALSE,NS
Gene_0073,89.58314837944476,-2.213142334300797,0.3403306599082606,-6.5029178825597755,7.877680402015777e-11,7.716198864689138e-10,Brain,Treatment vs Control,Brain | Treatment vs Control,7.716198864689138e-10,9.112596588088262,TRUE,Down
Gene_0074,136.13601281484915,0.4055239878731613,0.24648052652580432,1.6452577150378107,0.09991667592955861,0.3176212594972014,Brain,Treatment vs Control,Brain | Treatment vs Control,0.3176212594972014,0.49809043642969825,FALSE,NS
Gene_0075,123.245254895028,-0.3096777679202711,0.26033271182847595,-1.1895461225184287,0.23422483268311634,0.5552919598036588,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5552919598036588,0.2554786147287367,FALSE,NS
Gene_0076,194.80180704474753,0.4587293131454373,0.26376436136908055,1.7391633606768655,0.08200603221286591,0.2807099031023174,Brain,Treatment vs Control,Brain | Treatment vs Control,0.2807099031023174,0.5517422657167376,FALSE,NS
Gene_0077,43.71941480324678,0.3060816140808287,0.3875917157816303,0.789701125225482,0.4297023340598459,0.7455483087515286,Brain,Treatment vs Control,Brain | Treatment vs Control,0.7455483087515286,0.12752421063555855,FALSE,NS
Gene_0078,44.60709410934849,-0.4932170250067875,0.38572295441480514,-1.278682067949691,0.20100903688291435,0.5091460991532845,Brain,Treatment vs Control,Brain | Treatment vs Control,0.5091460991532845,0.2931575792511893,FALSE,NS
Gene_0079,9.527523879502487,0.09212371745874078,0.7680340840413311,0.11994743380917873,0.9045247889461349,0.9697997737154436,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9697997737154436,0.013317921554940361,FALSE,NS
Gene_0080,53.821019542699986,-0.10881425891581938,0.3716793970308523,-0.29276376303093,0.7697027281278848,0.9325556033840239,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9325556033840239,0.03032526405232993,FALSE,NS
Gene_0081,43.566975118214344,0.36514485165361765,0.3717049192330283,0.9823514103796458,0.32592675524976666,0.6622086809146773,Brain,Treatment vs Control,Brain | Treatment vs Control,0.6622086809146773,0.17900513036644644,FALSE,NS
Gene_0082,9484.268473767877,-1.7542656306551767,0.17192655087928424,-10.203576013613564,1.9110376103907345e-24,3.652664319103588e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,3.652664319103588e-23,22.437390237741436,TRUE,Down
Gene_0083,26.522762623956925,2.7330487147963103,0.5674510984346617,4.8163598983869145,1.462007307011149e-6,1.0422697253208514e-5,Brain,Treatment vs Control,Brain | Treatment vs Control,1.0422697253208514e-5,4.982019876948188,TRUE,Up
Gene_0084,129.24689796770298,-0.47206797465463435,0.26761908004946133,-1.7639548516771928,0.07773958075435639,0.2697616855224771,Brain,Treatment vs Control,Brain | Treatment vs Control,0.2697616855224771,0.5690197334920953,FALSE,NS
Gene_0085,5.236980636685382,-1.5121625210694667,1.0146944470221033,-1.4902639168937197,0.13615485609721284,0.39281070756981584,Brain,Treatment vs Control,Brain | Treatment vs Control,0.39281070756981584,0.40581668235376167,FALSE,NS
