ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0035456,response to interferon-beta,5/14,77/25615,0.06493506493506493,118.80797773654918,24.210339410318962,4.2161413474893256e-10,5.829273689137415e-9,2.4891635415383208e-9,Ifit3/Oas1a/Bst2/Ifit1/Stat1,5
GO:0060339,negative regulation of type I interferon-mediated signaling pathway,4/14,29/25615,0.13793103448275862,252.36453201970443,31.672041277815183,1.3154026678313408e-9,1.7429085348765264e-8,7.442409831151007e-9,Oas1a/Usp18/Stat2/Isg15,4
GO:0019058,viral life cycle,6/14,257/25615,0.023346303501945526,42.7153974430239,15.717363748979395,2.7015605446423285e-9,3.436385012785042e-8,1.467373937932044e-8,Oas1a/Bst2/Oas2/Ifih1/Isg15/Rsad2,6
GO:0035455,response to interferon-alpha,4/14,35/25615,0.11428571428571428,209.10204081632654,28.809408854646417,2.8944225979639305e-9,3.540101485202038e-8,1.5116620046046442e-8,Oas1a/Bst2/Ifit1/Ifit2,4
GO:0001959,regulation of cytokine-mediated signaling pathway,5/14,175/25615,0.02857142857142857,52.275510204081634,15.916395304632829,2.6770054979886477e-8,3.152917586519963e-7,1.3463302504504312e-7,Oas1a/Usp18/Stat2/Irf7/Isg15,5
GO:0035458,cellular response to interferon-beta,4/14,67/25615,0.05970149253731343,109.2324093816631,20.743905709529297,4.194859650808554e-8,4.764162031989715e-7,2.034349229151517e-7,Ifit3/Oas1a/Ifit1/Stat1,4
GO:0070106,interleukin-27-mediated signaling pathway,3/14,15/25615,0.2,365.92857142857144,33.06037455004292,5.890507917763716e-8,6.459246613271937e-7,2.7581688616752064e-7,Oas1a/Oas2/Stat1,3
GO:0001960,negative regulation of cytokine-mediated signaling pathway,4/14,93/25615,0.043010752688172046,78.69431643625191,17.552849445288118,1.584992368454658e-7,1.6800919105619374e-6,7.174175983531611e-7,Oas1a/Usp18/Stat2/Isg15,4
GO:0060761,negative regulation of response to cytokine stimulus,4/14,97/25615,0.041237113402061855,75.44918998527245,17.17895662570353,1.8785521135804724e-7,1.927030877801904e-6,8.228632348111408e-7,Oas1a/Usp18/Stat2/Isg15,4
GO:0035457,cellular response to interferon-alpha,3/14,23/25615,0.13043478260869565,238.64906832298135,26.663808167088284,2.2868644253420428e-7,2.272571522683655e-6,9.704128647010643e-7,Oas1a/Ifit1/Ifit2,3
GO:0032727,positive regulation of interferon-alpha production,3/14,28/25615,0.10714285714285714,196.0331632653061,24.146381135861272,4.2234370471863567e-7,4.069857518197762e-6,1.7378736175025201e-6,Irf7/Ifih1/Stat1,3
GO:0045824,negative regulation of innate immune response,4/14,120/25615,0.03333333333333333,60.98809523809524,15.402898117803865,4.421788226934048e-7,4.135672518132433e-6,1.765977341407097e-6,Oas1a/Usp18/Stat2/Isg15,4
GO:0032607,interferon-alpha production,3/14,33/25615,0.09090909090909091,166.3311688311688,22.223820176654097,7.022580633246764e-7,6.203279559367975e-6,2.6488681335930777e-6,Irf7/Ifih1/Stat1,3
GO:0032647,regulation of interferon-alpha production,3/14,33/25615,0.09090909090909091,166.3311688311688,22.223820176654097,7.022580633246764e-7,6.203279559367975e-6,2.6488681335930777e-6,Irf7/Ifih1/Stat1,3
GO:0002832,negative regulation of response to biotic stimulus,4/14,158/25615,0.02531645569620253,46.32007233273056,13.362563504439738,1.3293690580953297e-6,1.1425388120927427e-5,4.878765533265933e-6,Oas1a/Usp18/Stat2/Isg15,4
GO:0050777,negative regulation of immune response,4/14,229/25615,0.017467248908296942,31.95882719900187,11.004729174219303,5.8058858946243264e-6,4.858609774975094e-5,2.074679447109524e-5,Oas1a/Usp18/Stat2/Isg15,4
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,4/14,234/25615,0.017094017094017096,31.27594627594627,10.879916084193157,6.323451963856894e-6,5.070685126409865e-5,2.1652379387847488e-5,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0043330,response to exogenous dsRNA,3/14,68/25615,0.04411764705882353,80.71953781512605,15.393009242414632,6.378220284792283e-6,5.070685126409865e-5,2.1652379387847488e-5,Oas1a/Ifih1/Stat1,3
GO:0043331,response to dsRNA,3/14,76/25615,0.039473684210526314,72.22274436090225,14.541118432737964,8.92397566509196e-6,6.921522589022545e-5,2.9555657530086342e-5,Oas1a/Ifih1/Stat1,3
GO:0031348,negative regulation of defense response,4/14,310/25615,0.012903225806451613,23.608294930875573,9.36525790624596,1.91393226604869e-5,1.449120144294008e-4,6.187901311285239e-5,Oas1a/Usp18/Stat2/Isg15,4
GO:0002221,pattern recognition receptor signaling pathway,4/14,332/25615,0.012048192771084338,22.043889845094665,9.02516218283047,2.503744169593928e-5,1.8516061533276025e-4,7.906560535559774e-5,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0002758,innate immune response-activating signaling pathway,4/14,342/25615,0.011695906432748537,21.399331662489555,8.881265412939477,2.8119500329172966e-5,2.0322729783356827e-4,8.678027613548596e-5,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0032760,positive regulation of tumor necrosis factor production,3/14,119/25615,0.025210084033613446,46.12545018007203,11.538072369605745,3.4280318032875504e-5,2.4224758076565355e-4,1.0344236318692258e-4,Oas1a/Oas2/Ifih1,3
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,3/14,121/25615,0.024793388429752067,45.36304604486423,11.438506096172938,3.602993236733384e-5,2.4907648897417743e-4,1.0635838158778184e-4,Oas1a/Oas2/Ifih1,3
GO:0002218,activation of innate immune response,4/14,377/25615,0.010610079575596816,19.41265630920803,8.422362108535378,4.113382865223669e-5,2.7830973428534614e-4,1.188412966660366e-4,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0032102,negative regulation of response to external stimulus,4/14,446/25615,0.008968609865470852,16.409352978859705,7.677027709921794,7.903383667182212e-5,5.235991679508216e-4,2.235825642689705e-4,Oas1a/Usp18/Stat2/Isg15,4
GO:0071360,cellular response to exogenous dsRNA,2/14,25/25615,0.08,146.37142857142857,17.005451822506753,8.2622973336131e-5,5.279134131314409e-4,2.254247940879043e-4,Oas1a/Ifih1,2
GO:0030522,intracellular receptor signaling pathway,4/14,454/25615,0.00881057268722467,16.120201384518563,7.601438894816565,8.46653587097594e-5,5.279134131314409e-4,2.254247940879043e-4,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0045089,positive regulation of innate immune response,4/14,454/25615,0.00881057268722467,16.120201384518563,7.601438894816565,8.46653587097594e-5,5.279134131314409e-4,2.254247940879043e-4,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0035634,response to stilbenoid,2/14,27/25615,0.07407407407407407,135.5291005291005,16.355137707643532,9.660851481698609e-5,5.907982252269533e-4,2.522772957771499e-4,Ifit3/Usp18,2
GO:0002833,positive regulation of response to biotic stimulus,4/14,485/25615,0.008247422680412371,15.089837997054492,7.3257970041952465,1.092884235434491e-4,6.557305412606946e-4,2.8000410401400074e-4,Oas1a/Irf7/Ifih1/Rsad2,4
GO:0045648,positive regulation of erythrocyte differentiation,2/14,31/25615,0.06451612903225806,118.04147465437788,15.247922093602519,1.278258550551763e-4,7.527522575471494e-4,3.21433436688455e-4,Isg15/Stat1,2
GO:0071359,cellular response to dsRNA,2/14,32/25615,0.0625,114.35267857142857,15.003939231540667,1.3630500391294156e-4,7.88090749896644e-4,3.365233589429562e-4,Oas1a/Ifih1,2
GO:0032640,tumor necrosis factor production,3/14,199/25615,0.01507537688442211,27.58255563531945,8.803268020907142,1.5783550913646223e-4,8.805559983402629e-4,3.7600703007578266e-4,Oas1a/Oas2/Ifih1,3
GO:0032680,regulation of tumor necrosis factor production,3/14,199/25615,0.01507537688442211,27.58255563531945,8.803268020907142,1.5783550913646223e-4,8.805559983402629e-4,3.7600703007578266e-4,Oas1a/Oas2/Ifih1,3
GO:0071706,tumor necrosis factor superfamily cytokine production,3/14,202/25615,0.01485148514851485,27.172913719943423,8.733212860152626,1.6495941843993364e-4,8.891033061677779e-4,3.7965682388494987e-4,Oas1a/Oas2/Ifih1,3
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,3/14,202/25615,0.01485148514851485,27.172913719943423,8.733212860152626,1.6495941843993364e-4,8.891033061677779e-4,3.7965682388494987e-4,Oas1a/Oas2/Ifih1,3
GO:0045646,regulation of erythrocyte differentiation,2/14,53/25615,0.03773584905660377,69.04312668463612,11.59575516656317,3.762109334937755e-4,0.00199391794751701,8.51424744222755e-4,Isg15/Stat1,2
GO:0140894,endolysosomal toll-like receptor signaling pathway,2/14,60/25615,0.03333333333333333,60.98809523809524,10.87870025076136,4.821767730785286e-4,0.002513642849819215,0.0010733529547390889,Oas1a/Rsad2,2
GO:0051259,protein complex oligomerization,3/14,325/25615,0.009230769230769232,16.889010989010988,6.741218234489587,6.640168670032725e-4,0.00340576393075872,0.0014542984014163354,Oas1a/Ifih1/Isg15,3
GO:0060760,positive regulation of response to cytokine stimulus,2/14,72/25615,0.027777777777777776,50.823412698412696,9.90006449255383,6.936922906227994e-4,0.00350149441933413,0.0014951763657534021,Irf7/Ifih1,2
GO:0002367,cytokine production involved in immune response,2/14,107/25615,0.018691588785046728,34.198931909212284,8.047334464760157,0.0015223741074257412,0.0074479225563290116,0.0031803442891970954,Bst2/Rsad2,2
GO:0002718,regulation of cytokine production involved in immune response,2/14,107/25615,0.018691588785046728,34.198931909212284,8.047334464760157,0.0015223741074257412,0.0074479225563290116,0.0031803442891970954,Bst2/Rsad2,2
GO:0042742,defense response to bacterium,3/14,444/25615,0.006756756756756757,12.362451737451737,5.647907266816285,0.0016332362169404055,0.007869229045258318,0.003360246762126193,Oas1a/Oas2/Isg15,3
GO:0045639,positive regulation of myeloid cell differentiation,2/14,122/25615,0.01639344262295082,29.99414519906323,7.506785517276174,0.0019721693871702296,0.009360445748061687,0.003997012583581456,Isg15/Stat1,2
GO:0030278,regulation of ossification,2/14,150/25615,0.013333333333333334,24.395238095238092,6.720096573835214,0.00295994038401999,0.013641464378526912,0.0058250543026480365,Isg15/Rsad2,2
GO:0034341,response to type II interferon,2/14,150/25615,0.013333333333333334,24.395238095238092,6.720096573835214,0.00295994038401999,0.013641464378526912,0.0058250543026480365,Bst2/Stat1,2
GO:0030218,erythrocyte differentiation,2/14,176/25615,0.011363636363636364,20.7913961038961,6.161082194359904,0.004046080919785446,0.01838076760702531,0.007848788551162746,Isg15/Stat1,2
GO:0007259,cell surface receptor signaling pathway via JAK-STAT,2/14,181/25615,0.011049723756906077,20.21704814522494,6.06726393463998,0.004273245191742163,0.019139323534845182,0.00817270021845425,Stat2/Stat1,2
GO:0002700,regulation of production of molecular mediator of immune response,2/14,185/25615,0.010810810810810811,19.779922779922778,5.994883419344094,0.004459176047744176,0.019694694210870112,0.008409849563728053,Bst2/Rsad2,2
GO:0034101,erythrocyte homeostasis,2/14,187/25615,0.0106951871657754,19.56837280366692,5.959540898267694,0.004553536205693016,0.019835952238498343,0.008470168284562351,Isg15/Stat1,2
GO:0097696,cell surface receptor signaling pathway via STAT,2/14,199/25615,0.010050251256281407,18.388370423546302,5.758456311924622,0.005139107369564692,0.0219503739102854,0.009373049435375097,Stat2/Stat1,2
GO:0062207,regulation of pattern recognition receptor signaling pathway,2/14,202/25615,0.009900990099009901,18.115275813295614,5.710917341382485,0.005290670081075568,0.0219503739102854,0.009373049435375097,Irf7/Rsad2,2
GO:0034238,macrophage fusion,1/14,10/25615,0.1,182.9642857142857,13.458542260155122,0.005453080311045744,0.0219503739102854,0.009373049435375097,Stat1,1
GO:0060700,regulation of ribonuclease activity,1/14,10/25615,0.1,182.9642857142857,13.458542260155122,0.005453080311045744,0.0219503739102854,0.009373049435375097,Oas1a,1
GO:0071612,IP-10 production,1/14,10/25615,0.1,182.9642857142857,13.458542260155122,0.005453080311045744,0.0219503739102854,0.009373049435375097,Oas1a,1
GO:0071658,regulation of IP-10 production,1/14,10/25615,0.1,182.9642857142857,13.458542260155122,0.005453080311045744,0.0219503739102854,0.009373049435375097,Oas1a,1
GO:0072203,cell proliferation involved in metanephros development,1/14,11/25615,0.09090909090909091,166.3311688311688,12.825414948479024,0.00599686694942303,0.02354325543106819,0.010053227244646796,Stat1,1
GO:2000342,negative regulation of chemokine (C-X-C motif) ligand 2 production,1/14,11/25615,0.09090909090909091,166.3311688311688,12.825414948479024,0.00599686694942303,0.02354325543106819,0.010053227244646796,Oas1a,1
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,1/14,12/25615,0.08333333333333333,152.4702380952381,12.272887651762934,0.006540377489288707,0.024468706371691868,0.010448404905489081,Stat1,1
GO:0034154,toll-like receptor 7 signaling pathway,1/14,12/25615,0.08333333333333333,152.4702380952381,12.272887651762934,0.006540377489288707,0.024468706371691868,0.010448404905489081,Rsad2,1
GO:0035745,T-helper 2 cell cytokine production,1/14,12/25615,0.08333333333333333,152.4702380952381,12.272887651762934,0.006540377489288707,0.024468706371691868,0.010448404905489081,Rsad2,1
GO:2000551,regulation of T-helper 2 cell cytokine production,1/14,12/25615,0.08333333333333333,152.4702380952381,12.272887651762934,0.006540377489288707,0.024468706371691868,0.010448404905489081,Rsad2,1
GO:0002440,production of molecular mediator of immune response,2/14,227/25615,0.00881057268722467,16.120201384518563,5.350945343245356,0.006633050671227412,0.02452686178430601,0.010473237901938019,Bst2/Rsad2,2
GO:0002262,myeloid cell homeostasis,2/14,229/25615,0.008733624454148471,15.979413599500935,5.324632900061537,0.0067465019450429235,0.02465962779912241,0.010529930440538864,Isg15/Stat1,2
GO:0045637,regulation of myeloid cell differentiation,2/14,232/25615,0.008620689655172414,15.772783251231527,5.285780190655102,0.00691834554571494,0.024753721264781706,0.010570109378208672,Isg15/Stat1,2
GO:0002756,MyD88-independent toll-like receptor signaling pathway,1/14,13/25615,0.07692307692307693,140.74175824175822,11.785152005262958,0.007083612060047595,0.024753721264781706,0.010570109378208672,Irf7,1
GO:0072075,metanephric mesenchyme development,1/14,13/25615,0.07692307692307693,140.74175824175822,11.785152005262958,0.007083612060047595,0.024753721264781706,0.010570109378208672,Stat1,1
GO:0072182,regulation of nephron tubule epithelial cell differentiation,1/14,13/25615,0.07692307692307693,140.74175824175822,11.785152005262958,0.007083612060047595,0.024753721264781706,0.010570109378208672,Stat1,1
GO:0034165,positive regulation of toll-like receptor 9 signaling pathway,1/14,14/25615,0.07142857142857142,130.68877551020407,11.35042696225371,0.007626570791051446,0.026361407734286517,0.011256609062307056,Rsad2,1
GO:0002755,MyD88-dependent toll-like receptor signaling pathway,1/14,15/25615,0.06666666666666667,121.97619047619048,10.959728785070014,0.00816925381159439,0.02734550223249491,0.011676828162832978,Irf7,1
GO:0072160,nephron tubule epithelial cell differentiation,1/14,15/25615,0.06666666666666667,121.97619047619048,10.959728785070014,0.00816925381159439,0.02734550223249491,0.011676828162832978,Stat1,1
GO:0072283,metanephric renal vesicle morphogenesis,1/14,15/25615,0.06666666666666667,121.97619047619048,10.959728785070014,0.00816925381159439,0.02734550223249491,0.011676828162832978,Stat1,1
GO:0072074,kidney mesenchyme development,1/14,16/25615,0.0625,114.35267857142857,10.606071093887948,0.00871166125091638,0.028670803722257904,0.012242746375939327,Stat1,1
GO:0002819,regulation of adaptive immune response,2/14,262/25615,0.007633587786259542,13.966739367502724,4.9333395126303365,0.00874549673288999,0.028670803722257904,0.012242746375939327,Irf7/Rsad2,2
GO:0002371,dendritic cell cytokine production,1/14,17/25615,0.058823529411764705,107.62605042016806,10.283927862266182,0.009253793238200303,0.029427062497476966,0.012565677133977255,Bst2,1
GO:0002730,regulation of dendritic cell cytokine production,1/14,17/25615,0.058823529411764705,107.62605042016806,10.283927862266182,0.009253793238200303,0.029427062497476966,0.012565677133977255,Bst2,1
GO:0002830,positive regulation of type 2 immune response,1/14,17/25615,0.058823529411764705,107.62605042016806,10.283927862266182,0.009253793238200303,0.029427062497476966,0.012565677133977255,Rsad2,1
GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",1/14,18/25615,0.05555555555555555,101.64682539682539,9.988862958045596,0.009795649902574977,0.03053937910802787,0.0130406484771122,Rsad2,1
GO:0072077,renal vesicle morphogenesis,1/14,18/25615,0.05555555555555555,101.64682539682539,9.988862958045596,0.009795649902574977,0.03053937910802787,0.0130406484771122,Stat1,1
GO:2000696,regulation of epithelial cell differentiation involved in kidney development,1/14,19/25615,0.05263157894736842,96.296992481203,9.717268436049507,0.010337231373113154,0.031914947346116336,0.013628031140844116,Stat1,1
GO:0034163,regulation of toll-like receptor 9 signaling pathway,1/14,20/25615,0.05,91.48214285714285,9.466175759562178,0.010878537778832298,0.032635613336496894,0.013935763390956967,Rsad2,1
GO:0060231,mesenchymal to epithelial transition,1/14,20/25615,0.05,91.48214285714285,9.466175759562178,0.010878537778832298,0.032635613336496894,0.013935763390956967,Stat1,1
GO:0072087,renal vesicle development,1/14,20/25615,0.05,91.48214285714285,9.466175759562178,0.010878537778832298,0.032635613336496894,0.013935763390956967,Stat1,1
GO:0060340,positive regulation of type I interferon-mediated signaling pathway,1/14,21/25615,0.047619047619047616,87.12585034013605,9.233117087933556,0.01141956924869314,0.033938532907331016,0.014492124280191001,Irf7,1
GO:0019081,viral translation,1/14,22/25615,0.045454545454545456,83.1655844155844,9.01602165796077,0.011960325911603231,0.03457621490808934,0.014764421460256623,Ifit1,1
GO:0071639,positive regulation of monocyte chemotactic protein-1 production,1/14,22/25615,0.045454545454545456,83.1655844155844,9.01602165796077,0.011960325911603231,0.03457621490808934,0.014764421460256623,Oas1a,1
GO:0072111,cell proliferation involved in kidney development,1/14,22/25615,0.045454545454545456,83.1655844155844,9.01602165796077,0.011960325911603231,0.03457621490808934,0.014764421460256623,Stat1,1
GO:0072234,metanephric nephron tubule development,1/14,23/25615,0.043478260869565216,79.54968944099379,8.813137226326255,0.012500807896413058,0.03581312532485903,0.015292595719651822,Stat1,1
GO:0002703,regulation of leukocyte mediated immunity,2/14,320/25615,0.00625,11.435267857142856,4.392740054316037,0.012821497251482301,0.03640389398188725,0.015544860389485124,Bst2/Rsad2,2
GO:0098761,cellular response to interleukin-7,1/14,24/25615,0.041666666666666664,76.23511904761905,8.622969710711,0.013041015331918482,0.036699494473894485,0.015671085028574613,Stat1,1
GO:0002719,negative regulation of cytokine production involved in immune response,1/14,25/25615,0.04,73.18571428571428,8.444236247948766,0.0135809483468593,0.03684664577930933,0.01573392024339922,Bst2,1
GO:0072273,metanephric nephron morphogenesis,1/14,25/25615,0.04,73.18571428571428,8.444236247948766,0.0135809483468593,0.03684664577930933,0.01573392024339922,Stat1,1
GO:0098760,response to interleukin-7,1/14,25/25615,0.04,73.18571428571428,8.444236247948766,0.0135809483468593,0.03684664577930933,0.01573392024339922,Stat1,1
GO:1901857,positive regulation of cellular respiration,1/14,25/25615,0.04,73.18571428571428,8.444236247948766,0.0135809483468593,0.03684664577930933,0.01573392024339922,Oas1a,1
GO:0001818,negative regulation of cytokine production,2/14,331/25615,0.006042296072507553,11.055243849805782,4.305840802268282,0.013672654723139941,0.03684664577930933,0.01573392024339922,Oas1a/Bst2,2
GO:0034162,toll-like receptor 9 signaling pathway,1/14,26/25615,0.038461538461538464,70.37087912087911,8.275828281037327,0.014120607069920799,0.037110355770535654,0.015846527290298246,Rsad2,1
GO:0060333,type II interferon-mediated signaling pathway,1/14,26/25615,0.038461538461538464,70.37087912087911,8.275828281037327,0.014120607069920799,0.037110355770535654,0.015846527290298246,Stat1,1
GO:0072243,metanephric nephron epithelium development,1/14,26/25615,0.038461538461538464,70.37087912087911,8.275828281037327,0.014120607069920799,0.037110355770535654,0.015846527290298246,Stat1,1
GO:0072170,metanephric tubule development,1/14,28/25615,0.03571428571428571,65.34438775510203,7.966256018597424,0.015199102154868194,0.03929523971746411,0.016779496602293515,Stat1,1
GO:1903487,regulation of lactation,1/14,28/25615,0.03571428571428571,65.34438775510203,7.966256018597424,0.015199102154868194,0.03929523971746411,0.016779496602293515,Oas2,1
GO:0072567,chemokine (C-X-C motif) ligand 2 production,1/14,29/25615,0.034482758620689655,63.09113300492611,7.823509990519166,0.015737938773848215,0.040037316240669855,0.017096371383801434,Oas1a,1
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,1/14,29/25615,0.034482758620689655,63.09113300492611,7.823509990519166,0.015737938773848215,0.040037316240669855,0.017096371383801434,Oas1a,1
GO:0002726,positive regulation of T cell cytokine production,1/14,30/25615,0.03333333333333333,60.98809523809524,7.687891485253542,0.016276501615135497,0.041078789790580064,0.017541091966186126,Rsad2,1
GO:0003338,metanephros morphogenesis,1/14,31/25615,0.03225806451612903,59.02073732718894,7.558822077309336,0.01681479080713788,0.04145041454782826,0.017699779796987242,Stat1,1
GO:0034138,toll-like receptor 3 signaling pathway,1/14,31/25615,0.03225806451612903,59.02073732718894,7.558822077309336,0.01681479080713788,0.04145041454782826,0.017699779796987242,Oas1a,1
GO:0072207,metanephric epithelium development,1/14,31/25615,0.03225806451612903,59.02073732718894,7.558822077309336,0.01681479080713788,0.04145041454782826,0.017699779796987242,Stat1,1
GO:0002828,regulation of type 2 immune response,1/14,32/25615,0.03125,57.176339285714285,7.435787063136228,0.01735280647820936,0.041490168872711106,0.017716755327969985,Rsad2,1
GO:0032682,negative regulation of chemokine production,1/14,32/25615,0.03125,57.176339285714285,7.435787063136228,0.01735280647820936,0.041490168872711106,0.017716755327969985,Oas1a,1
GO:0071605,monocyte chemotactic protein-1 production,1/14,32/25615,0.03125,57.176339285714285,7.435787063136228,0.01735280647820936,0.041490168872711106,0.017716755327969985,Oas1a,1
GO:0071637,regulation of monocyte chemotactic protein-1 production,1/14,32/25615,0.03125,57.176339285714285,7.435787063136228,0.01735280647820936,0.041490168872711106,0.017716755327969985,Oas1a,1
GO:0002230,positive regulation of defense response to virus by host,1/14,34/25615,0.029411764705882353,53.81302521008403,7.206028916652513,0.018428017770697913,0.04373216157523833,0.018674110702435433,Stat1,1
GO:0043129,surfactant homeostasis,1/14,35/25615,0.02857142857142857,52.275510204081634,7.098523070246064,0.018965213648545087,0.044673614372128426,0.019076121330700323,Oas1a,1
